Discounted_price_$,Actual_price_$,Discount_percentage_%,Rating,Rating_count,Product_id,Product_name,Category,About_product,User_id,User_name,Review_id,Review_title,Review_content,Img_link,Product_link,Revenue_$,Purchase_date,Discount_amount,Sales_volume,Discount_bin,Price_change_%,Quantity_change_%,PED
12999,17999,28,4.1,50772,B09QS8V5N8,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,Electronics,Cable allows you to share an Internet connection among multiple devices without the need for a separate Ethernet cable,AFREYXJZFUSZT7YHDJ4JOF67O6VQ,Arv,R2GEJ1MJF28QVM,Awesome and easy to use,Ok,https://m.media-amazon.com/images/I/411yU+n3UkL._SY300_SX300_.jpg,https://www.amazon.in/Redmi-Storage-Qualcomm%C2%AE-SnapdragonTM-Included/dp/B09QS8V5N8/ref=sr_1_96?qid=1672895770&s=electronics&sr=1-96,1421616,8/18/2023,5000,50772,20-30%,5919.732441,746.3410568,0.126076823
154,339,55,4.3,13391,B08CF3D7QR,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),HomeTheater,Meets HDMI 1.4 Standards (4K Video at 24 Hz,AGMQDZGGSEBXX4KBJOBAGIFI36OA,Aashna Nasta,R2K5NT5XE6LM6T,Good product,Buy it,https://m.media-amazon.com/images/I/31dJ+lXJq3L._SY300_SX300_.jpg,https://www.amazon.in/Portronics-POR-1081-Charging-1-2Meter-Function/dp/B08CF3D7QR/ref=sr_1_100?qid=1672895777&s=electronics&sr=1-100,736505,3/25/2021,185,13391,50-60%,-98.11656203,-73.6252265,0.750385307
20999,26999,22,3.9,25824,B09T2WRLJJ,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,TV&Video, 2160p,AHJ7INNUX3KZSEZRJKFMRJAX7TZA,Harshitha,R26BYG85S4SSVY,Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Received in good condition and is working properly,https://m.media-amazon.com/images/I/410TBgL2KXL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Phantom-Additional-Exchange-Included/dp/B09T2WRLJJ/ref=sr_1_101?qid=1672895777&s=electronics&sr=1-101,568128,2/13/2023,6000,25824,20-30%,7864.306785,92.8459413,0.011805992
249,649,62,4,14404,B089WB69Y1,Belkin Apple Certified Lightning To Type C Cable,Televisions, 48 bit/px color depth) that supports bandwidth up to 10.2Gbps and backwards compatible with earlier versions,AGYTCTSUZJJZTK2XVADTQI5MYUFQ,Sunny Panchal,R3HB3IY6922TUM,Awesome product go for buy it 👍,This price cabil not good,https://m.media-amazon.com/images/I/41v82KfCUuL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/oraimo-firefly-2s-charger-micro-usb-multi-protection/dp/B089WB69Y1/ref=sr_1_102?qid=1672895777&s=electronics&sr=1-102,893048,3/7/2022,400,14404,60-70%,-97.59620727,-44.22242875,0.453116263
99,171,42,4.5,11339,B0116MIKKC, Fast Charging For Iphone,SmartTelevisions,✔ Gold Plate HDMI Cable of Length: 5 Feet/ 1.8 Meters,AFZHLQMILG47ZESR5TLNB5QK66HQ,Snigdha Mallik,R3A3CEQUX9QMFE,Execellent,  and also short,https://m.media-amazon.com/images/I/31MmkM8HTiL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/Goldmedal-202042-Plastic-Universal-Adaptor/dp/B0116MIKKC/ref=sr_1_103?qid=1672895777&s=electronics&sr=1-103,476238,3/17/2023,72,11339,40-50%,-73.65177196,-21.27881144,0.288911059
489,1999,76,4,3626,B09P858DK8, Ipad,Electronics,Resolution: HD Ready (1366x768) ,AF36YUJUEUU3SA42PFAULM2F5RYA,None_123,RQAF3Q7KCEGHP,Sturdy micro USB cable for Old phones,I am using from 2 months and charging the phone in good way and it's really value for money.. i recommend this cable.,https://m.media-amazon.com/images/I/41fkuZKjGCL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/WeCool-C1-Technology-Windshield-Extendable/dp/B09P858DK8/ref=sr_1_104?qid=1672895777&s=electronics&sr=1-104,275576,8/27/2023,1510,3626,70-80%,1069.005848,-68.02187142,-0.063630963
369,1600,77,4,32625,B07DJLFMPS, Air Pods,HomeTheater, Refresh Rate: 60 hertz,AESE26BMILSD6E4AVO3YM76G4UPA,Ravindra J.,R3CBLDFSRTKKYA,Super,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71CEI3G+BLL._SY88.jpg,https://m.media-amazon.com/images/I/41z7FRqEerL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/HP-MicroSD-U1-TF-Card-32GB/dp/B07DJLFMPS/ref=sr_1_106?qid=1672895777&s=electronics&sr=1-106,2512125,2/15/2023,1231,32625,70-80%,-19.95997999,799.7517926,-40.06776525
15499,20999,26,4.1,19252,B07WHQWXL7, 3.3 Feet (1 Meters)    White,TV&Video,Connectivity: 2 HDMI ports to connect set top box,AFFB6IUQ46CEIYZ2U7OAYVKAL5RQ,Amazon Customer,R3PZ3ENFIS7IJG,Product description says 3 feet it's hardly a foot length wire.,The cable is perfect for 3A charging devices . Support super fast charging and can be used in vehicle chargers and adapters. sturdy and durable for daily use,https://m.media-amazon.com/images/I/41iVkyHeTUL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Lumina-Blue-128GB-Storage/dp/B07WHQWXL7/ref=sr_1_107?qid=1672895777&s=electronics&sr=1-107,500552,3/12/2023,5500,19252,20-30%,1212.4375,-40.99003831,-0.03380796
15499,18999,18,4.1,19252,B07WDK3ZS6,EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support ,Televisions, Blu Ray players,AGHGLXUVEHN4NFA3CCYIUFWBIC4A,Yousuf,R2ACW4FTIVQJ77,Good,Best cable i have ever used by amazon .worth it . Guys just take it,https://m.media-amazon.com/images/I/41Yylo75u7L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Storage-Snapdragon-Purchased-Separately/dp/B07WDK3ZS6/ref=sr_1_108?qid=1672895777&s=electronics&sr=1-108,346536,7/1/2023,3500,19252,10-20%,-9.52426306,0,0
22999,28999,21,3.9,25824,B09T2S8X9C, 3600 L (330 ANSI ) ,SmartTelevisions, gaming console ,AELBYFRFAGLMXQQJKVDUWO7QX2VQ,Raja Laxman,R3K8YFINS1P9XN,Excellent quality cable,Good Quality.but over priced,https://m.media-amazon.com/images/I/41iEZV6nKbL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Stealth-Additional-Exchange-Included/dp/B09T2S8X9C/ref=sr_1_109?qid=1672895777&s=electronics&sr=1-109,542304,6/27/2022,6000,25824,20-30%,52.63434918,34.13671307,0.648563412
599,1490,60,4.1,161679,B07S9S86BF," 150"" (381 cm) Large Screen ",Electronics, 2 USB ports to connect hard drives and other USB devices,AHF4A3ZGP7G6JLXAAJ77O2QDJSEQ,Pooja Thapa,R16G76XSWF9WTZ,Good product but costly,It's a good data cable and I recommend it to purchase,https://m.media-amazon.com/images/I/41OVH5kIQhL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Boat-Bassheads-242-Earphones-Resistance/dp/B07S9S86BF/ref=sr_1_110?qid=1672895777&s=electronics&sr=1-110,9700740,9/23/2023,891,161679,50-60%,-94.86189179,526.0803903,-5.545750569
134,699,81,4.1,16685,B07N8RQ6W7, VGA,HomeTheater, Dimensions(TV With Stand) - 71.3cm*20cm*46.9cm,AEGZCGGDNS4ZRNPG3CDULRVB5Z5A,Selva Vellingiri A,R3O8ZTH4RRO02J,It’s really long n sturdy no homo 🔥,the only issue was the metal pin is not fixed firmly so it has become loose,https://m.media-amazon.com/images/I/31mbyi7ocJL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Portronics-POR-122-MODESK-Universal-Mobile/dp/B07N8RQ6W7/ref=sr_1_111?qid=1672895777&s=electronics&sr=1-111,1351485,12/4/2022,565,16685,80-90%,-53.08724832,-89.68016873,1.689297742
7499,7999,6,4,30907,B09FKDH6FS, AV,TV&Video, VESA Hole Pitch - 20cm*20cm,AE4YGDAAZX7ZDDGP4BTONW72CMIA,Nikhil Padwal,RXCDPPX5ZV2WX,Takes longer to charge than the regular cable,otherwise no issue,https://m.media-amazon.com/images/I/4147W6koDNL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/realme-narzo-Mint-Green-Storage/dp/B09FKDH6FS/ref=sr_1_115?qid=1672895777&s=electronics&sr=1-115,185442,5/7/2021,500,30907,0-10%,1044.34907,85.23823794,0.081618532
1149,2199,48,4.3,178912,B08HVJCW95, HDMI,Televisions,Sound : 20 Watts Output ,AEOM4KLP4SKKVSOCAMP7ORLGPGUA,Bipin,RJ19CW7WCSFUI,Quality is really good,must purchase,https://m.media-amazon.com/images/I/31YFSh7g63L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Power-10000mAh-Metallic-Output-Charging/dp/B08HVJCW95/ref=sr_1_116?qid=1672895777&s=electronics&sr=1-116,8587776,5/11/2021,1050,178912,40-50%,-72.50906363,478.8721002,-6.604306775
1324,1699,22,4,128311,B09YDFDVNS, SD Card,SmartTelevisions, Dolby Audio,AE4VKQV43AJEZDWE4WVJWFDY6RVA,sandip,R3W3PK017U6SIG,iPhone X pink charging cable long one ☝️,https://m.media-amazon.com/images/I/615SgnWv1ML._SY88.jpg,https://m.media-amazon.com/images/I/41o7qy-j6KL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Nokia-105-Single-Keypad-Wireless/dp/B09YDFDVNS/ref=sr_1_117?qid=1672895777&s=electronics&sr=1-117,2822842,11/6/2022,375,128311,20-30%,-22.737608,-28.28261939,1.243869601
13999,19999,30,4.1,19252,B07WGPKTS4, USB,Computers&Accessories,Smart TV Features: Android TV 9.0 ,AGAUULKME2K6WYOHPLL5XT5XLQGA,Vipan Agnihotri,RJB32KHP5D5O3,A good purchase,Charging cable which is sturdy it's not a fast charging cable but the three outlets does the job.,https://m.media-amazon.com/images/I/41Lif4YWC2L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Raven-Black-128GB-Storage/dp/B07WGPKTS4/ref=sr_1_118?qid=1672895777&s=electronics&sr=1-118,577560,8/2/2021,6000,19252,20-30%,1077.104179,-84.99583044,-0.078911429
299,799,63,4.2,94364,B0789LZTCJ, Audio Out ,Accessories&Peripherals, OnePlus Connect ,AFP5TMKVX6PTNYNMLHFCVDXCTN4A,Hitender singh,R3POHJCTG2XX71,It charges fine for me,Good sturdy micro usb cable with good charging speeds. Please don't raise prices,https://m.media-amazon.com/images/I/41SDfuK7L2L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Rugged-Extra-Tough-Unbreakable-Braided/dp/B0789LZTCJ/ref=sr_1_119?qid=1672895777&s=electronics&sr=1-119,5944932,7/26/2022,500,94364,60-70%,-96.00480024,390.1516726,-4.063876718
999,1599,38,4,7222,B09MZCQYHZ, (E03i31 / E04i32) Black,Cables&Accessories, Google Assistant ,AGNYTWD4ORSSUWNGICU3TRNRMRIA,Anuj Chauhan,R1EKLLUH4KRRS9,Absolutely fantastic USB👍👍👍,Nice product,https://m.media-amazon.com/images/I/31oA0-q5UzL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Ambrane-Multi-Layer-Protection-Li-Polymer-Stylo-10k/dp/B09MZCQYHZ/ref=sr_1_120?qid=1672895777&s=electronics&sr=1-120,274436,2/11/2022,600,7222,30-40%,100.1251564,-92.34665762,-0.922312243
12999,17999,28,4.1,18998,B0B4F2ZWL3,ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz,Cables, Play Store ,AGQCT5HPQJXUN2FVZNCBSEQIYDPQ,Mufti Abul Hasan,R2S00YTPGW362,Firestick plugging in issue, a simpla microusb cable,https://m.media-amazon.com/images/I/41fNkwj-vnL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-Stardust-Storage-6000mAh-Battery/dp/B0B4F2ZWL3/ref=sr_1_121?qid=1672895777&s=electronics&sr=1-121,531944,1/9/2022,5000,18998,20-30%,1025.641026,163.0573248,0.158980892
15490,20990,26,4.2,32916,B08VB2CMR3, 4K @ 120Hz,USBCables, Chromecast ,AHWMHRT7TOMXLYI3XYM4K4OY3NEQ,Amazon Customer,R24N5IPVE7LGCM, otherwise a good deal,😂,https://m.media-amazon.com/images/I/41iHN9Y07cS._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/OPPO-Fluid-Black-128GB-Storage/dp/B08VB2CMR3/ref=sr_1_122?qid=1672895777&s=electronics&sr=1-122,855816,3/23/2021,5500,32916,20-30%,16.61758987,73.26034319,4.408602197
999,2899,66,4.6,26603,B095RTJH1M, eARC & CEC support,Computers&Accessories, Shared Album ,AEXIFRBO4546MRMJHYKE2AH26VCQ,MDR,R2ZOR8P02Z5J8F,Cheap & Best Product,Best for this price,https://m.media-amazon.com/images/I/41Usew0lrWL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B095RTJH1M/ref=sr_1_123?qid=1672895777&s=electronics&sr=1-123,1755798,3/2/2023,1900,26603,60-70%,-86.18866127,-19.17912262,0.222524893
1599,4999,68,4,67950,B097R25DP7, 3D compatible,Accessories&Peripherals, Supported Apps : Netflix,AGV3IEFANZCKECFGUM42MRH5FNOA,Jai kumar,R1LW6NWSVTVZ2H,Low budget led tv,Good one,https://m.media-amazon.com/images/I/41XH-IpxCQL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Smartwatch-Monitoring-Waterproof/dp/B097R25DP7/ref=sr_1_124?qid=1672895777&s=electronics&sr=1-124,4620600,9/17/2022,3400,67950,60-70%,72.43877199,155.4223208,2.145568133
1324,1699,22,4,128311,B09YDFKJF8, 2 meters length,Cables&Accessories, YouTube,AEBO7NWCNXKT4AESAN443HQH35FQ,Rohan Wakade,R3VR5WFKUS15C5,Nice tv,It's a good product.,https://m.media-amazon.com/images/I/31-hWNXDxiL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Nokia-105-Single-Wireless-Charcoal/dp/B09YDFKJF8/ref=sr_1_125?qid=1672895777&s=electronics&sr=1-125,2822842,8/28/2021,375,128311,20-30%,-66.01320264,88.83149375,-1.345662537
20999,29990,30,4.3,9499,B07WDK3ZS2, 48Gbps max and Gold-plated connectors,Cables, Prime video ,AE7GD3VRRYQEAHDR7FXJIR23INYA,Jacob.,R2F6GC79OYWUKQ,Very. Good,Like,https://m.media-amazon.com/images/I/41XtHlbmOHL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Storage-Snapdragon-FlashCharge-Brightness/dp/B07WDK3ZS2/ref=sr_1_126?qid=1672895777&s=electronics&sr=1-126,284970,5/23/2022,8991,9499,20-30%,1665.155974,-92.59689349,-0.055608541
999,1999,50,4.3,1777,B08RZ5K9YH,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,USBCables, Content Calendar ,AHPAW24BI5X2GCX5M2LHI72VSJJQ,Dinesh Ahuja,R3QZ19MECGWG9A,Why is the installation guy asking for installation charge?,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/21Z1HsPvyTL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/33W-SonicCharge-2-0-Charger-Combo/dp/B08RZ5K9YH/ref=sr_1_121?qid=1672895784&s=electronics&sr=1-121,88850,2/13/2023,1000,1777,40-50%,-93.33444481,-81.29276766,0.870983567
12490,15990,22,4.2,58506,B08444S68L,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Computers&Accessories, OxygenPlay,AE2VXY4CFO36MDSIMPG43XHNF4GA,Ashith,R2MPU42MYK7GPO,Good Budget Tv,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51112ZRE-1L._SY88.jpg,https://m.media-amazon.com/images/I/41OBf52bnOL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Oppo-Mystery-Storage-Additional-Exchange/dp/B08444S68L/ref=sr_1_122?qid=1672895784&s=electronics&sr=1-122,1287132,11/2/2022,3500,58506,20-30%,699.89995,3192.402926,4.561227539
17999,21990,18,4,21350,B07WHQBZLS,Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8,NetworkingDevices,Display : LED Panel ,AHHQEKUNVETALN7DTRHUQ2WAWEKQ,Pravin Chavhan,R33DVXFB4VYPZZ,Good TV but after using it for 9 days,Good,https://m.media-amazon.com/images/I/41OaM+9ZHXL._SY300_SX300_.jpg,https://www.amazon.in/iQOO-Chromatic-Storage-Snapdragon-Processor/dp/B07WHQBZLS/ref=sr_1_123?qid=1672895784&s=electronics&sr=1-123,384300,4/9/2022,3991,21350,10-20%,37.52345216,-63.50801627,-1.692488634
350,899,61,4.2,2263,B085DTN6R2, LG G7 G5 G6,NetworkAdapters, Noise Reduction ,AFMIFTNTUD5PIHGONWOTRMMZ5EBA,Anil kumar sharma (Lucky),R1SQ7OGFR4JRUR, has found a flaw,Nice product and useful product,https://m.media-amazon.com/images/I/31J6qGhAL9L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Portronics-Konnect-Delivery-Support-Braided/dp/B085DTN6R2/ref=sr_1_124?qid=1672895784&s=electronics&sr=1-124,138043,8/7/2022,549,2263,60-70%,-95.91177808,-89.40046838,0.932111469
1399,1630,14,4,9378,B09JS562TP, Moto G6 G7 (0.25M,WirelessUSBAdapters, Colour Space Mapping ,AHOJBIZVVIIFJKRREY4B6ESVA4KA,Customer,R1S5F9QI0M1VBZ,Good product,-,https://m.media-amazon.com/images/I/41MOWVL2YNL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Motorola-keypad-Mobile-Expandable-Battery/dp/B09JS562TP/ref=sr_1_125?qid=1672895784&s=electronics&sr=1-125,131292,1/23/2022,231,9378,10-20%,81.31256952,314.4056562,3.866630437
159,399,60,4.1,4768,B09KLVMZ3B, Black),Electronics,Dynamic Contrast ,AFUT7ANZTZYGLXU65EQ2D5OP6UMA,Debashis Sengupta,R3COVVOP2R7Z28,Strong and powerful,Sturdy but does not support 33w charging,https://m.media-amazon.com/images/I/41R08zLK69L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1401-Charging-Function/dp/B09KLVMZ3B/ref=sr_1_126?qid=1672895784&s=electronics&sr=1-126,286080,7/11/2021,240,4768,50-60%,-75.52147239,-49.1576029,0.650908958
1499,6990,79,3.9,21796,B09V17S2BG,Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable,HomeTheater, Anti-Aliasing ,AGT7YYJVUC6ZHRKQHVUQZMDNLXEA,Sridhar,R2T6WHEO2ONNDD,Useful product.,Good budget mfi certified lightly cable for this price . Update usage review after 3 to 5 months .,https://m.media-amazon.com/images/I/41fjUA7leTL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Multiple/dp/B09V17S2BG/ref=sr_1_127?qid=1672895784&s=electronics&sr=1-127,1721884,5/28/2021,5491,21796,70-80%,1651.879699,357.1308725,0.216196659
1999,7990,75,3.8,17833,B0B5CGTBKV, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2),TV&Video, DCI-P3 93% colour gamut ,AE7OMK3IQJR2U2JZE2HQ4BKSPA6A,Azhar JuMan,RUFFV2QR43OCM,Very nice 👌 👍 product,Better than the original one in matter of robustness and durability. Better in prospect of charging . It is far better in durability from the original apple wire. Do not think more you can buy blindly worth to buy and it is mfi certified so you IOS device not damaged. But small negative point is packaging quality of the product.,https://m.media-amazon.com/images/I/4141l8ZBWXL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5CGTBKV/ref=sr_1_128?qid=1672895784&s=electronics&sr=1-128,1337475,6/30/2022,5991,17833,70-80%,14.30615165,-18.18223527,-1.270938246
999,2899,66,4.7,7779,B0B23LW7NV,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Televisions, Gamma Engine,AGCRCU432TIF4J2EL7GBEWOIULGQ,Anirudh Sood,R2LK4WPIHJ7WDA,Good 👍🏻,The charger is a great carry on accessory while travelling without risking the original charger.Price is also very affordable and charging speed is very good with good adaptor or power bank.,https://m.media-amazon.com/images/I/51EiPNlJDgL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_130?qid=1672895784&s=electronics&sr=1-130,513414,10/31/2022,1900,7779,60-70%,-63.71714643,-56.3786239,0.884826566
2099,5999,65,4.3,17129,B09KGV7WSV,Belkin USB C to USB-C Fast Charging Type C Cable,SmartTelevisions,Warranty Information: 1 year comprehensive warranty and additional 1 year on panel provided by the manufacturer from date of purchase,AERQBL3BISJQVHO3RLOOA4HKZX5A,Hari Krishnan PS,R6IPR9FHZ5BOT,Good,Good product ,https://m.media-amazon.com/images/I/31jgUvSar0L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Upgraded-Precision-Sensitivity-Rejection-Adsorption/dp/B09KGV7WSV/ref=sr_1_131?qid=1672895784&s=electronics&sr=1-131,1113385,10/28/2022,3900,17129,60-70%,106.9334253,120.1953979,1.124020834
337,699,52,4.2,4969,B0971DWFDT, 60W PD,Computers&Accessories,Installation/Wall mounting/demo will be arranged by Amazon Home Services. For any other information,AHIWNZ2HBQAHVE4OWODM6WH4PMOQ,Akash Jindal,R3DU4LFGTAIEMN,USB, can recommend all ,https://m.media-amazon.com/images/I/31AGkV82sES._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Portronics-CarPower-Charger-Output-Black/dp/B0971DWFDT/ref=sr_1_132?qid=1672895784&s=electronics&sr=1-132,258388,5/22/2023,362,4969,50-60%,-88.34805801,-70.9907175,0.803534555
2999,7990,62,4.1,154,B0BNV7JM5Y, 3.3 feet (1 meter) for Laptop,Accessories&Peripherals, please contact Amazon customer support ,AH2347WTE3DZ3TIZUB5LCLZPAYEQ,PRADEEP,RVHHM5FW31JN1,Strong buid , only thing I see as issue is the material,https://m.media-amazon.com/images/I/41fXq5ZKACL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Launched-Ultra-Seamless-Personalization-Charcoal/dp/B0BNV7JM5Y/ref=sr_1_133?qid=1672895784&s=electronics&sr=1-133,9548,12/2/2023,4991,154,60-70%,1043.061516,-96.90078487,-0.092900355
1299,5999,78,3.3,4415,B0B53QFZPY, Personal Computer,Cables&Accessories, Wall Mount is not included in the box and will be charged extra at the time of installation,AHIH3QL5XONYJWEXF7VKLFHZBDJA,Rajesh,R1QA870NJWIODF, study design ,,https://m.media-amazon.com/images/I/41k-VlGbYnL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/PTron-Force-Bluetooth-Smartwatch-Waterproof/dp/B0B53QFZPY/ref=sr_1_134?qid=1672895784&s=electronics&sr=1-134,344370,5/23/2022,4700,4415,70-80%,-24.91864831,2766.883117,-111.0366454
349,399,13,4.4,18757,B083342NKJ, Tablet,Cables,Easy returns: This product is eligible for replacement within 10 days of delivery in case of any product defects,AGH3POHLPXABF3I4ASSGTRXAUPPA,Divya Kothari,R25WW5K08CGVXV, charging speed ☹️, the cable threads peels off when stick to a Velcro materials. Other wise good product,https://m.media-amazon.com/images/I/31gaP7qpBNL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Mi-Braided-USB-Type-C-Cable/dp/B083342NKJ/ref=sr_1_135?qid=1672895784&s=electronics&sr=1-135,243841,6/5/2023,50,18757,10-20%,-93.34889148,324.8471121,-3.479924689
16499,20990,21,4,21350,B07WJWRNVK, Smartphone - Black,USBCables, damage or features not matching the description provided,AEHVZHMJQYG456XUPYSWK7PWAJAA,abhijit,R1229K72SC8VW6,The button contacts are not very good., charges very well like original,https://m.media-amazon.com/images/I/41S7tnENirL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Storage-Snapdragon-695-6nm-Processor/dp/B07WJWRNVK/ref=sr_1_136?qid=1672895784&s=electronics&sr=1-136,448350,11/3/2023,4491,21350,20-30%,5160.651629,13.82417231,0.002678765
499,499,0,4.2,31539,B01F25X6RQ, USB-IF Certified,Computers&Accessories,Blazing Charging - All combined 3 in 1 cable supports fast charging with the speed 2.1A to all your gadgets including mobiles,AFBPPGDHU5S2IR5WEPYWGR4ABK4Q,ATHARVA BONDRE,R3G7X6LSJFGFXP,Okay for temporary use,Nice,https://m.media-amazon.com/images/I/31FzYVC62wL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-Original-EHS64AVFWECINU-Stereo-Headset/dp/B01F25X6RQ/ref=sr_1_137?qid=1672895784&s=electronics&sr=1-137,0,11/24/2022,0,31539,0-10%,-97.62267747,47.7236534,-0.488858272
970,1799,46,4.5,815,B09C6HXFC1,LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ],Accessories&Peripherals, tablets,AGEYWCB2JWQR7C3RF2SEK26PTK2A,Sujitkumar Thorat,R19IPICAE9A24Q,Seller: Smart Place Store; Remote Not original,Reliable and worth it,https://m.media-amazon.com/images/I/41TZJiPRRwL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/DURACELL-Lightning-Certified-braided-Devices/dp/B09C6HXFC1/ref=sr_1_138?qid=1672895784&s=electronics&sr=1-138,37490,2/24/2022,829,815,40-50%,260.5210421,-97.41589778,-0.373927177
